eydzdGF0ZV9zcGFjZSc6IFt7J3R5cGUnOiAnY29udGludW91cycsICdyYW5nZSc6ICgtMi40LCAyLjQpLCAnYmlucyc6IDh9LCB7J3R5cGUnOiAnY29udGludW91cycsICdyYW5nZSc6ICgtMiwgMiksICdiaW5zJzogMTZ9LCB7J3R5cGUnOiAnY29udGludW91cycsICdyYW5nZSc6ICgtMC4yNSwgMC4yNSksICdiaW5zJzogOH0sIHsndHlwZSc6ICdjb250aW51b3VzJywgJ3JhbmdlJzogKC0yLCAyKSwgJ2JpbnMnOiAxNn1dLCAnYWN0aW9uX3NwYWNlJzogW3sndHlwZSc6ICdkaXNjcmV0ZScsICdiaW5zJzogMn1dLCAnYWN0aW9uX2NvbWJpbmF0aW9uJzogRmFsc2V9 
State_0,State_1,State_2,State_3,Action,Q_Value,Visit_Count 
2.0,6.0,0.0,13.0,1.0,0.0,0.0
2.0,6.0,0.0,14.0,0.0,0.0,0.0
2.0,6.0,0.0,14.0,1.0,0.0,0.0
2.0,6.0,0.0,15.0,0.0,0.0,0.0
2.0,6.0,0.0,15.0,1.0,0.0,0.0
2.0,6.0,1.0,0.0,0.0,0.0,0.0
2.0,6.0,1.0,0.0,1.0,0.0,0.0
2.0,6.0,1.0,1.0,0.0,0.0,0.0
2.0,6.0,1.0,1.0,1.0,0.0,0.0
2.0,6.0,1.0,2.0,0.0,0.0,0.0
2.0,6.0,1.0,2.0,1.0,0.0,0.0
2.0,6.0,1.0,3.0,0.0,0.0,0.0
2.0,6.0,1.0,3.0,1.0,0.0,0.0
2.0,6.0,1.0,4.0,0.0,0.0,0.0
2.0,6.0,1.0,4.0,1.0,0.0,0.0
2.0,6.0,1.0,5.0,0.0,0.0,0.0
2.0,6.0,1.0,5.0,1.0,0.0,0.0
2.0,6.0,1.0,6.0,0.0,0.0,0.0
2.0,6.0,1.0,6.0,1.0,0.0,0.0
2.0,6.0,1.0,7.0,0.0,0.0,0.0
2.0,6.0,1.0,7.0,1.0,0.0,0.0
2.0,6.0,1.0,8.0,0.0,0.0,0.0
2.0,6.0,1.0,8.0,1.0,0.0,0.0
2.0,6.0,1.0,9.0,0.0,0.0,0.0
2.0,6.0,1.0,9.0,1.0,0.0,0.0
2.0,6.0,1.0,10.0,0.0,0.0,0.0
2.0,6.0,1.0,10.0,1.0,0.0,0.0
2.0,6.0,1.0,11.0,0.0,0.0,0.0
2.0,6.0,1.0,11.0,1.0,0.0,0.0
2.0,6.0,1.0,12.0,0.0,0.0,0.0
2.0,6.0,1.0,12.0,1.0,0.0,0.0
2.0,6.0,1.0,13.0,0.0,0.0,0.0
2.0,6.0,1.0,13.0,1.0,0.0,0.0
2.0,6.0,1.0,14.0,0.0,0.0,0.0
2.0,6.0,1.0,14.0,1.0,0.0,0.0
2.0,6.0,1.0,15.0,0.0,0.0,0.0
2.0,6.0,1.0,15.0,1.0,0.0,0.0
2.0,6.0,2.0,0.0,0.0,0.0,0.0
2.0,6.0,2.0,0.0,1.0,0.0,0.0
2.0,6.0,2.0,1.0,0.0,0.0,0.0
2.0,6.0,2.0,1.0,1.0,0.0,0.0
2.0,6.0,2.0,2.0,0.0,0.0,0.0
2.0,6.0,2.0,2.0,1.0,0.0,0.0
2.0,6.0,2.0,3.0,0.0,0.0,0.0
2.0,6.0,2.0,3.0,1.0,0.0,0.0
2.0,6.0,2.0,4.0,0.0,0.0,0.0
2.0,6.0,2.0,4.0,1.0,0.0,0.0
2.0,6.0,2.0,5.0,0.0,0.0,0.0
2.0,6.0,2.0,5.0,1.0,0.0,0.0
2.0,6.0,2.0,6.0,0.0,0.0,0.0
2.0,6.0,2.0,6.0,1.0,0.0,0.0
2.0,6.0,2.0,7.0,0.0,0.0,0.0
2.0,6.0,2.0,7.0,1.0,0.0,0.0
2.0,6.0,2.0,8.0,0.0,0.0,0.0
2.0,6.0,2.0,8.0,1.0,0.0,0.0
2.0,6.0,2.0,9.0,0.0,0.0,0.0
2.0,6.0,2.0,9.0,1.0,0.0,0.0
2.0,6.0,2.0,10.0,0.0,0.0,0.0
2.0,6.0,2.0,10.0,1.0,0.0,0.0
2.0,6.0,2.0,11.0,0.0,0.0,0.0
2.0,6.0,2.0,11.0,1.0,0.0,0.0
2.0,6.0,2.0,12.0,0.0,0.0,0.0
2.0,6.0,2.0,12.0,1.0,0.0,0.0
2.0,6.0,2.0,13.0,0.0,0.0,0.0
2.0,6.0,2.0,13.0,1.0,0.0,0.0
2.0,6.0,2.0,14.0,0.0,0.0,0.0
2.0,6.0,2.0,14.0,1.0,0.0,0.0
2.0,6.0,2.0,15.0,0.0,0.0,0.0
2.0,6.0,2.0,15.0,1.0,0.0,0.0
2.0,6.0,3.0,0.0,0.0,0.0,0.0
2.0,6.0,3.0,0.0,1.0,0.0,0.0
2.0,6.0,3.0,1.0,0.0,0.0,0.0
2.0,6.0,3.0,1.0,1.0,0.0,0.0
2.0,6.0,3.0,2.0,0.0,0.0,0.0
2.0,6.0,3.0,2.0,1.0,0.0,0.0
2.0,6.0,3.0,3.0,0.0,0.0,0.0
2.0,6.0,3.0,3.0,1.0,0.0,0.0
2.0,6.0,3.0,4.0,0.0,0.0,0.0
2.0,6.0,3.0,4.0,1.0,0.0,0.0
2.0,6.0,3.0,5.0,0.0,0.0,0.0
2.0,6.0,3.0,5.0,1.0,0.0,0.0
2.0,6.0,3.0,6.0,0.0,0.0,0.0
2.0,6.0,3.0,6.0,1.0,0.0,0.0
2.0,6.0,3.0,7.0,0.0,0.0,0.0
2.0,6.0,3.0,7.0,1.0,0.0,0.0
2.0,6.0,3.0,8.0,0.0,0.0,0.0
2.0,6.0,3.0,8.0,1.0,0.0,0.0
2.0,6.0,3.0,9.0,0.0,0.0,0.0
2.0,6.0,3.0,9.0,1.0,0.0,0.0
2.0,6.0,3.0,10.0,0.0,0.0,0.0
2.0,6.0,3.0,10.0,1.0,0.0,0.0
2.0,6.0,3.0,11.0,0.0,0.0,0.0
2.0,6.0,3.0,11.0,1.0,0.0,0.0
2.0,6.0,3.0,12.0,0.0,0.0,0.0
2.0,6.0,3.0,12.0,1.0,0.0,0.0
2.0,6.0,3.0,13.0,0.0,0.0,0.0
2.0,6.0,3.0,13.0,1.0,0.0,0.0
2.0,6.0,3.0,14.0,0.0,0.0,0.0
2.0,6.0,3.0,14.0,1.0,0.0,0.0
2.0,6.0,3.0,15.0,0.0,0.0,0.0
2.0,6.0,3.0,15.0,1.0,0.0,0.0
2.0,6.0,4.0,0.0,0.0,0.0,0.0
2.0,6.0,4.0,0.0,1.0,0.0,0.0
2.0,6.0,4.0,1.0,0.0,0.0,0.0
2.0,6.0,4.0,1.0,1.0,0.0,0.0
2.0,6.0,4.0,2.0,0.0,0.0,0.0
2.0,6.0,4.0,2.0,1.0,0.0,0.0
2.0,6.0,4.0,3.0,0.0,0.0,0.0
2.0,6.0,4.0,3.0,1.0,0.0,0.0
2.0,6.0,4.0,4.0,0.0,0.0,0.0
2.0,6.0,4.0,4.0,1.0,0.0,0.0
2.0,6.0,4.0,5.0,0.0,0.0,0.0
2.0,6.0,4.0,5.0,1.0,0.0,0.0
2.0,6.0,4.0,6.0,0.0,0.0,0.0
2.0,6.0,4.0,6.0,1.0,0.0,0.0
2.0,6.0,4.0,7.0,0.0,0.0,0.0
2.0,6.0,4.0,7.0,1.0,0.0,0.0
2.0,6.0,4.0,8.0,0.0,0.0,0.0
2.0,6.0,4.0,8.0,1.0,0.0,0.0
2.0,6.0,4.0,9.0,0.0,0.0,0.0
2.0,6.0,4.0,9.0,1.0,0.0,0.0
2.0,6.0,4.0,10.0,0.0,0.0,0.0
2.0,6.0,4.0,10.0,1.0,0.0,0.0
2.0,6.0,4.0,11.0,0.0,0.0,0.0
2.0,6.0,4.0,11.0,1.0,0.0,0.0
2.0,6.0,4.0,12.0,0.0,0.0,0.0
2.0,6.0,4.0,12.0,1.0,0.0,0.0
2.0,6.0,4.0,13.0,0.0,0.0,0.0
2.0,6.0,4.0,13.0,1.0,0.0,0.0
2.0,6.0,4.0,14.0,0.0,0.0,0.0
2.0,6.0,4.0,14.0,1.0,0.0,0.0
2.0,6.0,4.0,15.0,0.0,0.0,0.0
2.0,6.0,4.0,15.0,1.0,0.0,0.0
2.0,6.0,5.0,0.0,0.0,0.0,0.0
2.0,6.0,5.0,0.0,1.0,0.0,0.0
2.0,6.0,5.0,1.0,0.0,0.0,0.0
2.0,6.0,5.0,1.0,1.0,0.0,0.0
2.0,6.0,5.0,2.0,0.0,0.0,0.0
2.0,6.0,5.0,2.0,1.0,0.0,0.0
2.0,6.0,5.0,3.0,0.0,0.0,0.0
2.0,6.0,5.0,3.0,1.0,0.0,0.0
2.0,6.0,5.0,4.0,0.0,0.0,0.0
2.0,6.0,5.0,4.0,1.0,0.0,0.0
2.0,6.0,5.0,5.0,0.0,0.0,0.0
2.0,6.0,5.0,5.0,1.0,0.0,0.0
2.0,6.0,5.0,6.0,0.0,0.0,0.0
2.0,6.0,5.0,6.0,1.0,0.0,0.0
2.0,6.0,5.0,7.0,0.0,0.0,0.0
2.0,6.0,5.0,7.0,1.0,0.0,0.0
2.0,6.0,5.0,8.0,0.0,0.0,0.0
2.0,6.0,5.0,8.0,1.0,0.0,0.0
2.0,6.0,5.0,9.0,0.0,0.0,0.0
2.0,6.0,5.0,9.0,1.0,0.0,0.0
2.0,6.0,5.0,10.0,0.0,0.0,0.0
2.0,6.0,5.0,10.0,1.0,0.0,0.0
2.0,6.0,5.0,11.0,0.0,0.0,0.0
2.0,6.0,5.0,11.0,1.0,0.0,0.0
2.0,6.0,5.0,12.0,0.0,0.0,0.0
2.0,6.0,5.0,12.0,1.0,0.0,0.0
2.0,6.0,5.0,13.0,0.0,0.0,0.0
2.0,6.0,5.0,13.0,1.0,0.0,0.0
2.0,6.0,5.0,14.0,0.0,0.0,0.0
2.0,6.0,5.0,14.0,1.0,0.0,0.0
2.0,6.0,5.0,15.0,0.0,0.0,0.0
2.0,6.0,5.0,15.0,1.0,0.0,0.0
2.0,6.0,6.0,0.0,0.0,0.0,0.0
2.0,6.0,6.0,0.0,1.0,0.0,0.0
2.0,6.0,6.0,1.0,0.0,0.0,0.0
2.0,6.0,6.0,1.0,1.0,0.0,0.0
2.0,6.0,6.0,2.0,0.0,0.0,0.0
2.0,6.0,6.0,2.0,1.0,0.0,0.0
2.0,6.0,6.0,3.0,0.0,0.0,0.0
2.0,6.0,6.0,3.0,1.0,0.0,0.0
2.0,6.0,6.0,4.0,0.0,0.0,0.0
2.0,6.0,6.0,4.0,1.0,0.0,0.0
2.0,6.0,6.0,5.0,0.0,0.0,0.0
2.0,6.0,6.0,5.0,1.0,0.0,0.0
2.0,6.0,6.0,6.0,0.0,0.0,0.0
2.0,6.0,6.0,6.0,1.0,0.0,0.0
2.0,6.0,6.0,7.0,0.0,0.0,0.0
2.0,6.0,6.0,7.0,1.0,0.0,0.0
2.0,6.0,6.0,8.0,0.0,0.0,0.0
2.0,6.0,6.0,8.0,1.0,0.0,0.0
2.0,6.0,6.0,9.0,0.0,0.0,0.0
2.0,6.0,6.0,9.0,1.0,0.0,0.0
2.0,6.0,6.0,10.0,0.0,0.0,0.0
2.0,6.0,6.0,10.0,1.0,0.0,0.0
2.0,6.0,6.0,11.0,0.0,0.0,0.0
2.0,6.0,6.0,11.0,1.0,0.0,0.0
2.0,6.0,6.0,12.0,0.0,0.0,0.0
2.0,6.0,6.0,12.0,1.0,0.0,0.0
2.0,6.0,6.0,13.0,0.0,0.0,0.0
2.0,6.0,6.0,13.0,1.0,0.0,0.0
2.0,6.0,6.0,14.0,0.0,0.0,0.0
2.0,6.0,6.0,14.0,1.0,0.0,0.0
2.0,6.0,6.0,15.0,0.0,0.0,0.0
2.0,6.0,6.0,15.0,1.0,0.0,0.0
2.0,6.0,7.0,0.0,0.0,0.0,0.0
2.0,6.0,7.0,0.0,1.0,0.0,0.0
2.0,6.0,7.0,1.0,0.0,0.0,0.0
2.0,6.0,7.0,1.0,1.0,0.0,0.0
2.0,6.0,7.0,2.0,0.0,0.0,0.0
2.0,6.0,7.0,2.0,1.0,0.0,0.0
2.0,6.0,7.0,3.0,0.0,0.0,0.0
2.0,6.0,7.0,3.0,1.0,0.0,0.0
2.0,6.0,7.0,4.0,0.0,0.0,0.0
2.0,6.0,7.0,4.0,1.0,0.0,0.0
2.0,6.0,7.0,5.0,0.0,0.0,0.0
2.0,6.0,7.0,5.0,1.0,0.0,0.0
2.0,6.0,7.0,6.0,0.0,0.0,0.0
2.0,6.0,7.0,6.0,1.0,0.0,0.0
2.0,6.0,7.0,7.0,0.0,0.0,0.0
2.0,6.0,7.0,7.0,1.0,0.0,0.0
2.0,6.0,7.0,8.0,0.0,0.0,0.0
2.0,6.0,7.0,8.0,1.0,0.0,0.0
2.0,6.0,7.0,9.0,0.0,0.0,0.0
2.0,6.0,7.0,9.0,1.0,0.0,0.0
2.0,6.0,7.0,10.0,0.0,0.0,0.0
2.0,6.0,7.0,10.0,1.0,0.0,0.0
2.0,6.0,7.0,11.0,0.0,0.0,0.0
2.0,6.0,7.0,11.0,1.0,0.0,0.0
2.0,6.0,7.0,12.0,0.0,0.0,0.0
2.0,6.0,7.0,12.0,1.0,0.0,0.0
2.0,6.0,7.0,13.0,0.0,0.0,0.0
2.0,6.0,7.0,13.0,1.0,0.0,0.0
2.0,6.0,7.0,14.0,0.0,0.0,0.0
2.0,6.0,7.0,14.0,1.0,0.0,0.0
2.0,6.0,7.0,15.0,0.0,0.0,0.0
2.0,6.0,7.0,15.0,1.0,0.0,0.0
2.0,7.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,0.0,1.0,0.0,0.0
2.0,7.0,0.0,1.0,0.0,0.0,0.0
2.0,7.0,0.0,1.0,1.0,0.0,0.0
2.0,7.0,0.0,2.0,0.0,0.0,0.0
2.0,7.0,0.0,2.0,1.0,0.0,0.0
2.0,7.0,0.0,3.0,0.0,0.0,0.0
2.0,7.0,0.0,3.0,1.0,0.0,0.0
2.0,7.0,0.0,4.0,0.0,0.0,0.0
2.0,7.0,0.0,4.0,1.0,0.0,0.0
2.0,7.0,0.0,5.0,0.0,0.0,0.0
2.0,7.0,0.0,5.0,1.0,0.0,0.0
2.0,7.0,0.0,6.0,0.0,0.0,0.0
2.0,7.0,0.0,6.0,1.0,0.0,0.0
2.0,7.0,0.0,7.0,0.0,0.0,0.0
2.0,7.0,0.0,7.0,1.0,0.0,0.0
2.0,7.0,0.0,8.0,0.0,0.0,0.0
2.0,7.0,0.0,8.0,1.0,0.0,0.0
2.0,7.0,0.0,9.0,0.0,0.0,0.0
2.0,7.0,0.0,9.0,1.0,0.0,0.0
2.0,7.0,0.0,10.0,0.0,0.0,0.0
2.0,7.0,0.0,10.0,1.0,0.0,0.0
2.0,7.0,0.0,11.0,0.0,0.0,0.0
2.0,7.0,0.0,11.0,1.0,0.0,0.0
2.0,7.0,0.0,12.0,0.0,0.0,0.0
2.0,7.0,0.0,12.0,1.0,0.0,0.0
2.0,7.0,0.0,13.0,0.0,0.0,0.0
2.0,7.0,0.0,13.0,1.0,0.0,0.0
2.0,7.0,0.0,14.0,0.0,0.0,0.0
2.0,7.0,0.0,14.0,1.0,0.0,0.0
2.0,7.0,0.0,15.0,0.0,0.0,0.0
2.0,7.0,0.0,15.0,1.0,0.0,0.0
2.0,7.0,1.0,0.0,0.0,0.0,0.0
2.0,7.0,1.0,0.0,1.0,0.0,0.0
2.0,7.0,1.0,1.0,0.0,0.0,0.0
2.0,7.0,1.0,1.0,1.0,0.0,0.0
2.0,7.0,1.0,2.0,0.0,0.0,0.0
2.0,7.0,1.0,2.0,1.0,0.0,0.0
2.0,7.0,1.0,3.0,0.0,0.0,0.0
2.0,7.0,1.0,3.0,1.0,0.0,0.0
2.0,7.0,1.0,4.0,0.0,0.0,0.0
2.0,7.0,1.0,4.0,1.0,0.0,0.0
2.0,7.0,1.0,5.0,0.0,0.0,0.0
2.0,7.0,1.0,5.0,1.0,0.0,0.0
2.0,7.0,1.0,6.0,0.0,0.0,0.0
2.0,7.0,1.0,6.0,1.0,0.0,0.0
2.0,7.0,1.0,7.0,0.0,0.0,0.0
2.0,7.0,1.0,7.0,1.0,0.0,0.0
2.0,7.0,1.0,8.0,0.0,0.0,0.0
2.0,7.0,1.0,8.0,1.0,0.0,0.0
2.0,7.0,1.0,9.0,0.0,0.0,0.0
2.0,7.0,1.0,9.0,1.0,0.0,0.0
2.0,7.0,1.0,10.0,0.0,0.0,0.0
2.0,7.0,1.0,10.0,1.0,0.0,0.0
2.0,7.0,1.0,11.0,0.0,0.0,0.0
2.0,7.0,1.0,11.0,1.0,0.0,0.0
2.0,7.0,1.0,12.0,0.0,0.0,0.0
2.0,7.0,1.0,12.0,1.0,0.0,0.0
2.0,7.0,1.0,13.0,0.0,0.0,0.0
2.0,7.0,1.0,13.0,1.0,0.0,0.0
2.0,7.0,1.0,14.0,0.0,0.0,0.0
2.0,7.0,1.0,14.0,1.0,0.0,0.0
2.0,7.0,1.0,15.0,0.0,0.0,0.0
2.0,7.0,1.0,15.0,1.0,0.0,0.0
2.0,7.0,2.0,0.0,0.0,0.0,0.0
2.0,7.0,2.0,0.0,1.0,0.0,0.0
2.0,7.0,2.0,1.0,0.0,0.0,0.0
2.0,7.0,2.0,1.0,1.0,0.0,0.0
2.0,7.0,2.0,2.0,0.0,0.0,0.0
2.0,7.0,2.0,2.0,1.0,0.0,0.0
2.0,7.0,2.0,3.0,0.0,0.0,0.0
2.0,7.0,2.0,3.0,1.0,0.0,0.0
2.0,7.0,2.0,4.0,0.0,0.0,0.0
2.0,7.0,2.0,4.0,1.0,0.0,0.0
2.0,7.0,2.0,5.0,0.0,0.0,0.0
2.0,7.0,2.0,5.0,1.0,0.0,0.0
2.0,7.0,2.0,6.0,0.0,0.0,0.0
2.0,7.0,2.0,6.0,1.0,0.0,0.0
2.0,7.0,2.0,7.0,0.0,0.0,0.0
2.0,7.0,2.0,7.0,1.0,0.0,0.0
2.0,7.0,2.0,8.0,0.0,0.0,0.0
2.0,7.0,2.0,8.0,1.0,0.0,0.0
2.0,7.0,2.0,9.0,0.0,0.0,0.0
2.0,7.0,2.0,9.0,1.0,0.0,0.0
2.0,7.0,2.0,10.0,0.0,0.0,0.0
2.0,7.0,2.0,10.0,1.0,0.0,0.0
2.0,7.0,2.0,11.0,0.0,0.0,0.0
2.0,7.0,2.0,11.0,1.0,0.0,0.0
2.0,7.0,2.0,12.0,0.0,0.0,0.0
2.0,7.0,2.0,12.0,1.0,0.0,0.0
2.0,7.0,2.0,13.0,0.0,0.0,0.0
2.0,7.0,2.0,13.0,1.0,0.0,0.0
2.0,7.0,2.0,14.0,0.0,0.0,0.0
2.0,7.0,2.0,14.0,1.0,0.0,0.0
2.0,7.0,2.0,15.0,0.0,0.0,0.0
2.0,7.0,2.0,15.0,1.0,0.0,0.0
2.0,7.0,3.0,0.0,0.0,0.0,0.0
2.0,7.0,3.0,0.0,1.0,0.0,0.0
2.0,7.0,3.0,1.0,0.0,0.0,0.0
2.0,7.0,3.0,1.0,1.0,0.0,0.0
2.0,7.0,3.0,2.0,0.0,0.0,0.0
2.0,7.0,3.0,2.0,1.0,0.0,0.0
2.0,7.0,3.0,3.0,0.0,0.0,0.0
2.0,7.0,3.0,3.0,1.0,0.0,0.0
2.0,7.0,3.0,4.0,0.0,0.0,0.0
2.0,7.0,3.0,4.0,1.0,0.0,0.0
2.0,7.0,3.0,5.0,0.0,0.0,0.0
2.0,7.0,3.0,5.0,1.0,0.0,0.0
2.0,7.0,3.0,6.0,0.0,0.0,0.0
2.0,7.0,3.0,6.0,1.0,0.0,0.0
2.0,7.0,3.0,7.0,0.0,0.0,0.0
2.0,7.0,3.0,7.0,1.0,0.0,0.0
2.0,7.0,3.0,8.0,0.0,0.0,0.0
2.0,7.0,3.0,8.0,1.0,0.0,0.0
2.0,7.0,3.0,9.0,0.0,0.0,0.0
2.0,7.0,3.0,9.0,1.0,0.0,0.0
2.0,7.0,3.0,10.0,0.0,0.0,0.0
2.0,7.0,3.0,10.0,1.0,0.0,0.0
2.0,7.0,3.0,11.0,0.0,0.0,0.0
2.0,7.0,3.0,11.0,1.0,0.0,0.0
2.0,7.0,3.0,12.0,0.0,0.0,0.0
2.0,7.0,3.0,12.0,1.0,0.0,0.0
2.0,7.0,3.0,13.0,0.0,0.0,0.0
2.0,7.0,3.0,13.0,1.0,0.0,0.0
2.0,7.0,3.0,14.0,0.0,0.0,0.0
2.0,7.0,3.0,14.0,1.0,0.0,0.0
2.0,7.0,3.0,15.0,0.0,0.0,0.0
2.0,7.0,3.0,15.0,1.0,0.0,0.0
2.0,7.0,4.0,0.0,0.0,0.0,0.0
2.0,7.0,4.0,0.0,1.0,0.0,0.0
2.0,7.0,4.0,1.0,0.0,0.0,0.0
2.0,7.0,4.0,1.0,1.0,0.0,0.0
2.0,7.0,4.0,2.0,0.0,0.0,0.0
2.0,7.0,4.0,2.0,1.0,0.0,0.0
2.0,7.0,4.0,3.0,0.0,0.0,0.0
2.0,7.0,4.0,3.0,1.0,0.0,0.0
2.0,7.0,4.0,4.0,0.0,0.0,0.0
2.0,7.0,4.0,4.0,1.0,0.0,0.0
2.0,7.0,4.0,5.0,0.0,0.0,0.0
2.0,7.0,4.0,5.0,1.0,0.0,0.0
2.0,7.0,4.0,6.0,0.0,0.0,0.0
2.0,7.0,4.0,6.0,1.0,0.0,0.0
2.0,7.0,4.0,7.0,0.0,0.0,0.0
2.0,7.0,4.0,7.0,1.0,0.0,0.0
2.0,7.0,4.0,8.0,0.0,0.0,0.0
2.0,7.0,4.0,8.0,1.0,0.0,0.0
2.0,7.0,4.0,9.0,0.0,0.0,0.0
2.0,7.0,4.0,9.0,1.0,0.0,0.0
2.0,7.0,4.0,10.0,0.0,0.0,0.0
2.0,7.0,4.0,10.0,1.0,0.0,0.0
2.0,7.0,4.0,11.0,0.0,0.0,0.0
2.0,7.0,4.0,11.0,1.0,0.0,0.0
2.0,7.0,4.0,12.0,0.0,0.0,0.0
2.0,7.0,4.0,12.0,1.0,0.0,0.0
2.0,7.0,4.0,13.0,0.0,0.0,0.0
2.0,7.0,4.0,13.0,1.0,0.0,0.0
2.0,7.0,4.0,14.0,0.0,0.0,0.0
2.0,7.0,4.0,14.0,1.0,0.0,0.0
2.0,7.0,4.0,15.0,0.0,0.0,0.0
2.0,7.0,4.0,15.0,1.0,0.0,0.0
2.0,7.0,5.0,0.0,0.0,0.0,0.0
2.0,7.0,5.0,0.0,1.0,0.0,0.0
2.0,7.0,5.0,1.0,0.0,0.0,0.0
2.0,7.0,5.0,1.0,1.0,0.0,0.0
2.0,7.0,5.0,2.0,0.0,0.0,0.0
2.0,7.0,5.0,2.0,1.0,0.0,0.0
2.0,7.0,5.0,3.0,0.0,0.0,0.0
2.0,7.0,5.0,3.0,1.0,0.0,0.0
2.0,7.0,5.0,4.0,0.0,0.0,0.0
2.0,7.0,5.0,4.0,1.0,0.0,0.0
2.0,7.0,5.0,5.0,0.0,0.0,0.0
2.0,7.0,5.0,5.0,1.0,0.0,0.0
2.0,7.0,5.0,6.0,0.0,0.0,0.0
2.0,7.0,5.0,6.0,1.0,0.0,0.0
2.0,7.0,5.0,7.0,0.0,0.0,0.0
2.0,7.0,5.0,7.0,1.0,0.0,0.0
2.0,7.0,5.0,8.0,0.0,0.0,0.0
2.0,7.0,5.0,8.0,1.0,0.0,0.0
2.0,7.0,5.0,9.0,0.0,0.0,0.0
2.0,7.0,5.0,9.0,1.0,0.0,0.0
2.0,7.0,5.0,10.0,0.0,0.0,0.0
2.0,7.0,5.0,10.0,1.0,0.0,0.0
2.0,7.0,5.0,11.0,0.0,0.0,0.0
2.0,7.0,5.0,11.0,1.0,0.0,0.0
2.0,7.0,5.0,12.0,0.0,0.0,0.0
2.0,7.0,5.0,12.0,1.0,0.0,0.0
2.0,7.0,5.0,13.0,0.0,0.0,0.0
2.0,7.0,5.0,13.0,1.0,0.0,0.0
2.0,7.0,5.0,14.0,0.0,0.0,0.0
2.0,7.0,5.0,14.0,1.0,0.0,0.0
2.0,7.0,5.0,15.0,0.0,0.0,0.0
2.0,7.0,5.0,15.0,1.0,0.0,0.0
2.0,7.0,6.0,0.0,0.0,0.0,0.0
2.0,7.0,6.0,0.0,1.0,0.0,0.0
2.0,7.0,6.0,1.0,0.0,0.0,0.0
2.0,7.0,6.0,1.0,1.0,0.0,0.0
2.0,7.0,6.0,2.0,0.0,0.0,0.0
2.0,7.0,6.0,2.0,1.0,0.0,0.0
2.0,7.0,6.0,3.0,0.0,0.0,0.0
2.0,7.0,6.0,3.0,1.0,0.0,0.0
2.0,7.0,6.0,4.0,0.0,0.0,0.0
2.0,7.0,6.0,4.0,1.0,0.0,0.0
2.0,7.0,6.0,5.0,0.0,0.0,0.0
2.0,7.0,6.0,5.0,1.0,0.0,0.0
2.0,7.0,6.0,6.0,0.0,0.0,0.0
2.0,7.0,6.0,6.0,1.0,0.0,0.0
2.0,7.0,6.0,7.0,0.0,0.0,0.0
2.0,7.0,6.0,7.0,1.0,0.0,0.0
2.0,7.0,6.0,8.0,0.0,0.0,0.0
2.0,7.0,6.0,8.0,1.0,0.0,0.0
2.0,7.0,6.0,9.0,0.0,0.0,0.0
2.0,7.0,6.0,9.0,1.0,0.0,0.0
2.0,7.0,6.0,10.0,0.0,0.0,0.0
2.0,7.0,6.0,10.0,1.0,0.0,0.0
2.0,7.0,6.0,11.0,0.0,0.0,0.0
2.0,7.0,6.0,11.0,1.0,0.0,0.0
2.0,7.0,6.0,12.0,0.0,0.0,0.0
2.0,7.0,6.0,12.0,1.0,0.0,0.0
2.0,7.0,6.0,13.0,0.0,0.0,0.0
2.0,7.0,6.0,13.0,1.0,0.0,0.0
2.0,7.0,6.0,14.0,0.0,0.0,0.0
2.0,7.0,6.0,14.0,1.0,0.0,0.0
2.0,7.0,6.0,15.0,0.0,0.0,0.0
2.0,7.0,6.0,15.0,1.0,0.0,0.0
2.0,7.0,7.0,0.0,0.0,0.0,0.0
2.0,7.0,7.0,0.0,1.0,0.0,0.0
2.0,7.0,7.0,1.0,0.0,0.0,0.0
2.0,7.0,7.0,1.0,1.0,0.0,0.0
2.0,7.0,7.0,2.0,0.0,0.0,0.0
2.0,7.0,7.0,2.0,1.0,0.0,0.0
2.0,7.0,7.0,3.0,0.0,0.0,0.0
2.0,7.0,7.0,3.0,1.0,0.0,0.0
2.0,7.0,7.0,4.0,0.0,0.0,0.0
2.0,7.0,7.0,4.0,1.0,0.0,0.0
2.0,7.0,7.0,5.0,0.0,0.0,0.0
2.0,7.0,7.0,5.0,1.0,0.0,0.0
2.0,7.0,7.0,6.0,0.0,0.0,0.0
2.0,7.0,7.0,6.0,1.0,0.0,0.0
2.0,7.0,7.0,7.0,0.0,0.0,0.0
2.0,7.0,7.0,7.0,1.0,0.0,0.0
2.0,7.0,7.0,8.0,0.0,0.0,0.0
2.0,7.0,7.0,8.0,1.0,0.0,0.0
2.0,7.0,7.0,9.0,0.0,0.0,0.0
2.0,7.0,7.0,9.0,1.0,0.0,0.0
2.0,7.0,7.0,10.0,0.0,0.0,0.0
2.0,7.0,7.0,10.0,1.0,0.0,0.0
2.0,7.0,7.0,11.0,0.0,0.0,0.0
2.0,7.0,7.0,11.0,1.0,0.0,0.0
2.0,7.0,7.0,12.0,0.0,0.0,0.0
2.0,7.0,7.0,12.0,1.0,0.0,0.0
2.0,7.0,7.0,13.0,0.0,0.0,0.0
2.0,7.0,7.0,13.0,1.0,0.0,0.0
2.0,7.0,7.0,14.0,0.0,0.0,0.0
2.0,7.0,7.0,14.0,1.0,0.0,0.0
2.0,7.0,7.0,15.0,0.0,0.0,0.0
